version workload runs warmup blocks threads_per_block num_floats malloc_mean malloc_max free_mean free_max work_mean work_max
baseline sum_all_prod 20 2 48 256 300 4.91812e+08 8.97461e+08 5.1142e+07 2.25164e+08 2.9803e+08 4.109e+08
baseline sum_all_prod 20 2 48 256 300 4.84449e+08 8.98831e+08 4.76373e+07 2.43984e+08 3.04921e+08 4.14313e+08
baseline sum_all_prod 20 2 48 256 300 4.95078e+08 6.49625e+08 5.92495e+07 2.53639e+08 2.85105e+08 3.9955e+08
baseline sum_all_prod 20 2 48 256 300 4.81262e+08 8.99658e+08 4.78803e+07 2.26118e+08 3.06019e+08 4.15286e+08
baseline sum_all_prod 20 2 48 256 300 4.85069e+08 6.99443e+08 4.9605e+07 1.96521e+08 3.1256e+08 4.1262e+08
baseline sum_all_prod 20 2 48 256 300 4.94338e+08 9.22569e+08 5.3685e+07 2.19511e+08 3.05847e+08 4.08831e+08
baseline sum_all_prod 20 2 48 256 300 4.93101e+08 9.03926e+08 5.96137e+07 2.56835e+08 2.91608e+08 3.93514e+08
baseline sum_all_prod 20 2 48 256 300 4.76272e+08 9.19018e+08 5.02003e+07 2.75261e+08 3.17966e+08 4.17769e+08
baseline sum_all_prod 20 2 48 256 300 4.9958e+08 9.06159e+08 5.16824e+07 2.40683e+08 2.88165e+08 3.82747e+08
baseline sum_all_prod 20 2 48 256 300 4.77242e+08 9.0977e+08 5.192e+07 2.5673e+08 3.18641e+08 4.38402e+08
baseline sum_all_prod 20 2 48 256 300 4.87752e+08 8.91384e+08 6.14077e+07 2.52043e+08 2.91128e+08 4.0024e+08
baseline sum_all_prod 20 2 48 256 300 4.81207e+08 9.19706e+08 4.98189e+07 1.95563e+08 3.26924e+08 4.39821e+08
baseline sum_all_prod 20 2 48 256 300 4.88521e+08 8.98701e+08 5.56409e+07 2.15951e+08 2.93584e+08 4.15075e+08
baseline sum_all_prod 20 2 48 256 325 4.99003e+08 1.00698e+09 5.10978e+07 2.7698e+08 3.88787e+08 5.23304e+08
baseline sum_all_prod 20 2 48 256 325 5.02729e+08 9.85083e+08 6.07947e+07 3.11926e+08 3.60039e+08 4.67452e+08
baseline sum_all_prod 20 2 48 256 325 4.95748e+08 9.97953e+08 5.19976e+07 2.60361e+08 3.78938e+08 5.01083e+08
baseline sum_all_prod 20 2 48 256 325 5.06151e+08 1.00729e+09 6.6559e+07 2.57498e+08 3.67257e+08 4.86699e+08
baseline sum_all_prod 20 2 48 256 325 5.05598e+08 9.82402e+08 6.20675e+07 3.1496e+08 3.49645e+08 4.73958e+08
baseline sum_all_prod 20 2 48 256 325 5.06034e+08 9.83568e+08 6.71862e+07 3.02792e+08 3.48068e+08 4.78353e+08
baseline sum_all_prod 20 2 48 256 325 5.07637e+08 9.96022e+08 5.32983e+07 2.53904e+08 3.52547e+08 4.82399e+08
baseline sum_all_prod 20 2 48 256 325 4.93488e+08 1.00241e+09 6.07801e+07 3.17138e+08 3.78313e+08 4.91168e+08
baseline sum_all_prod 20 2 48 256 325 5.04357e+08 1.00399e+09 6.39382e+07 3.36215e+08 3.67502e+08 4.81204e+08
baseline sum_all_prod 20 2 48 256 325 4.98829e+08 9.82448e+08 6.22953e+07 3.41617e+08 3.52411e+08 4.64141e+08
baseline sum_all_prod 20 2 48 256 325 5.06428e+08 1.00599e+09 6.89544e+07 3.31403e+08 3.63626e+08 4.86666e+08
baseline sum_all_prod 20 2 48 256 325 5.00411e+08 9.94436e+08 6.17591e+07 3.0719e+08 3.58687e+08 4.74707e+08
baseline sum_all_prod 20 2 48 256 325 5.08463e+08 1.01477e+09 5.72464e+07 2.68419e+08 3.72332e+08 4.9626e+08
baseline sum_all_prod 20 2 48 256 325 5.00767e+08 9.77437e+08 5.21174e+07 3.1691e+08 3.80094e+08 4.96078e+08
baseline sum_all_prod 20 2 48 256 325 5.02982e+08 9.90131e+08 6.56952e+07 3.27809e+08 3.65995e+08 4.8698e+08
baseline sum_all_prod 20 2 48 256 325 5.03499e+08 1.00473e+09 5.87179e+07 2.56346e+08 3.66352e+08 4.94302e+08
baseline sum_all_prod 20 2 48 256 325 4.96574e+08 9.90368e+08 6.43378e+07 3.20194e+08 3.68491e+08 4.92638e+08
baseline sum_all_prod 20 2 48 256 325 4.9137e+08 9.84751e+08 5.71328e+07 2.97734e+08 3.59166e+08 4.8875e+08
baseline sum_all_prod 20 2 48 256 325 5.02624e+08 9.82633e+08 6.67692e+07 3.00329e+08 3.48513e+08 4.66485e+08
baseline sum_all_prod 20 2 48 256 325 5.03791e+08 9.93692e+08 6.55439e+07 3.40721e+08 3.56576e+08 4.78538e+08
baseline sum_all_prod 20 2 48 256 350 5.14494e+08 1.08569e+09 8.00344e+07 3.61704e+08 4.25623e+08 5.82524e+08
baseline sum_all_prod 20 2 48 256 350 5.18716e+08 1.09397e+09 7.9813e+07 3.5365e+08 4.23333e+08 5.5553e+08
baseline sum_all_prod 20 2 48 256 350 5.11682e+08 1.10812e+09 5.28587e+07 3.0226e+08 4.66057e+08 6.06628e+08
baseline sum_all_prod 20 2 48 256 350 5.18836e+08 8.16113e+08 7.53606e+07 2.86863e+08 4.22547e+08 6.0016e+08
baseline sum_all_prod 20 2 48 256 350 5.02995e+08 1.07069e+09 6.50191e+07 3.59993e+08 4.45465e+08 5.78108e+08
baseline sum_all_prod 20 2 48 256 350 5.13164e+08 1.07258e+09 6.30178e+07 3.65277e+08 4.26424e+08 5.54231e+08
baseline sum_all_prod 20 2 48 256 350 5.25748e+08 1.08057e+09 6.53329e+07 3.65247e+08 4.02857e+08 5.52408e+08
baseline sum_all_prod 20 2 48 256 350 5.31449e+08 7.85911e+08 8.24901e+07 3.21125e+08 4.15447e+08 5.55785e+08
baseline sum_all_prod 20 2 48 256 350 5.15679e+08 1.07872e+09 7.07506e+07 3.15567e+08 4.0871e+08 5.53686e+08
baseline sum_all_prod 20 2 48 256 350 5.2642e+08 1.10323e+09 7.17943e+07 3.9767e+08 4.30044e+08 5.58572e+08
baseline sum_all_prod 20 2 48 256 350 5.16069e+08 1.11679e+09 6.3043e+07 3.41141e+08 4.53925e+08 5.97427e+08
baseline sum_all_prod 20 2 48 256 350 5.14271e+08 1.07158e+09 6.52859e+07 3.30741e+08 4.37476e+08 5.72587e+08
baseline sum_all_prod 20 2 48 256 350 5.04938e+08 6.96309e+08 5.83158e+07 3.93014e+08 4.45145e+08 5.85463e+08
baseline sum_all_prod 20 2 48 256 350 5.05624e+08 1.10035e+09 6.98337e+07 4.19495e+08 4.53668e+08 5.79402e+08
baseline sum_all_prod 20 2 48 256 350 5.2318e+08 1.09052e+09 7.5432e+07 3.82538e+08 4.13615e+08 5.38308e+08
baseline sum_all_prod 20 2 48 256 350 5.1193e+08 1.11295e+09 6.62338e+07 3.07741e+08 4.53827e+08 5.85125e+08
baseline sum_all_prod 20 2 48 256 350 5.32326e+08 1.08459e+09 7.74716e+07 2.73938e+08 4.10132e+08 5.39366e+08
baseline sum_all_prod 20 2 48 256 350 5.22029e+08 1.09046e+09 6.24157e+07 3.27082e+08 4.39652e+08 5.98358e+08
baseline sum_all_prod 20 2 48 256 350 5.05294e+08 1.10593e+09 5.92998e+07 2.99991e+08 4.71935e+08 6.07127e+08
baseline sum_all_prod 20 2 48 256 350 5.24187e+08 1.08941e+09 6.55026e+07 3.54689e+08 4.37166e+08 5.8924e+08
baseline sum_all_prod 20 2 48 256 375 5.44552e+08 1.21301e+09 8.90596e+07 4.15114e+08 5.00365e+08 6.48881e+08
baseline sum_all_prod 20 2 48 256 375 5.40759e+08 1.18496e+09 7.66537e+07 3.68449e+08 4.95143e+08 6.85973e+08
baseline sum_all_prod 20 2 48 256 375 5.44885e+08 1.19938e+09 7.80861e+07 3.54298e+08 4.86126e+08 6.42341e+08
baseline sum_all_prod 20 2 48 256 375 5.26474e+08 1.18066e+09 6.99344e+07 4.18135e+08 5.28747e+08 6.81895e+08
baseline sum_all_prod 20 2 48 256 375 5.42381e+08 1.2167e+09 8.62962e+07 4.43171e+08 5.05983e+08 6.55153e+08
baseline sum_all_prod 20 2 48 256 375 5.26313e+08 1.18546e+09 7.12404e+07 4.33735e+08 5.05604e+08 6.80126e+08
baseline sum_all_prod 20 2 48 256 375 5.35705e+08 1.19141e+09 7.80866e+07 4.18108e+08 4.79833e+08 6.40178e+08
baseline sum_all_prod 20 2 48 256 375 5.43108e+08 8.37014e+08 8.67118e+07 3.6935e+08 4.99081e+08 6.54837e+08
baseline sum_all_prod 20 2 48 256 375 5.44861e+08 1.23144e+09 8.51293e+07 4.05083e+08 5.20847e+08 6.71405e+08
baseline sum_all_prod 20 2 48 256 375 5.36918e+08 1.20741e+09 7.82773e+07 3.62851e+08 4.98577e+08 6.69094e+08
baseline sum_all_prod 20 2 48 256 375 5.45324e+08 1.20285e+09 9.25283e+07 4.01134e+08 4.71523e+08 6.20071e+08
baseline sum_all_prod 20 2 48 256 375 5.44787e+08 1.15694e+09 7.45278e+07 2.91814e+08 4.71178e+08 6.39002e+08
baseline sum_all_prod 20 2 48 256 375 5.41912e+08 1.20647e+09 8.84078e+07 4.68059e+08 5.05103e+08 6.56239e+08
baseline sum_all_prod 20 2 48 256 375 5.31986e+08 1.17269e+09 7.39987e+07 3.3936e+08 5.14884e+08 6.79866e+08
baseline sum_all_prod 20 2 48 256 375 5.32741e+08 1.20718e+09 7.46091e+07 4.59788e+08 5.17615e+08 6.71766e+08
baseline sum_all_prod 20 2 48 256 375 5.29679e+08 1.20442e+09 8.06186e+07 3.98661e+08 5.26962e+08 6.71831e+08
baseline sum_all_prod 20 2 48 256 375 5.35846e+08 8.21254e+08 8.09912e+07 4.14689e+08 5.33643e+08 6.92065e+08
baseline sum_all_prod 20 2 48 256 375 5.3877e+08 1.1855e+09 7.85274e+07 4.16245e+08 5.02548e+08 6.73047e+08
baseline sum_all_prod 20 2 48 256 375 5.47287e+08 1.20677e+09 9.33585e+07 4.70736e+08 4.88739e+08 6.24176e+08
baseline sum_all_prod 20 2 48 256 375 5.3773e+08 1.18746e+09 9.15124e+07 4.37289e+08 4.83417e+08 6.35885e+08
baseline sum_all_prod 20 2 48 256 400 5.54744e+08 1.29331e+09 8.93166e+07 4.82694e+08 5.71584e+08 7.43234e+08
baseline sum_all_prod 20 2 48 256 400 5.40894e+08 1.31865e+09 8.19879e+07 4.50294e+08 6.10445e+08 7.87504e+08
baseline sum_all_prod 20 2 48 256 400 5.63574e+08 1.31795e+09 9.67569e+07 4.99012e+08 5.67061e+08 7.46044e+08
baseline sum_all_prod 20 2 48 256 400 5.60546e+08 1.28036e+09 9.48353e+07 4.09232e+08 5.53652e+08 7.42668e+08
baseline sum_all_prod 20 2 48 256 400 5.62014e+08 1.3035e+09 9.49224e+07 4.83968e+08 5.72527e+08 7.65395e+08
baseline sum_all_prod 20 2 48 256 400 5.50477e+08 1.29236e+09 8.0593e+07 4.70369e+08 5.85912e+08 7.52486e+08
baseline sum_all_prod 20 2 48 256 400 5.7161e+08 1.30676e+09 1.01027e+08 4.03958e+08 5.42058e+08 7.1037e+08
baseline sum_all_prod 20 2 48 256 400 5.66878e+08 1.31449e+09 1.04097e+08 5.22852e+08 5.67787e+08 7.43652e+08
baseline sum_all_prod 20 2 48 256 400 5.64219e+08 1.24839e+09 8.78821e+07 4.25845e+08 5.52122e+08 7.19291e+08
baseline sum_all_prod 20 2 48 256 400 5.50756e+08 1.29989e+09 9.57356e+07 5.1583e+08 5.76456e+08 7.58026e+08
baseline sum_all_prod 20 2 48 256 400 5.47032e+08 1.30594e+09 9.03684e+07 3.75996e+08 5.75195e+08 7.44385e+08
baseline sum_all_prod 20 2 48 256 400 5.52379e+08 1.30591e+09 9.21288e+07 5.13309e+08 5.75092e+08 7.39479e+08
baseline sum_all_prod 20 2 48 256 400 5.62227e+08 1.33004e+09 1.02169e+08 4.89657e+08 5.80123e+08 7.51824e+08
baseline sum_all_prod 20 2 48 256 400 5.49808e+08 8.08581e+08 9.73036e+07 5.07634e+08 5.75731e+08 7.44911e+08
baseline sum_all_prod 20 2 48 256 400 5.48747e+08 1.33009e+09 8.51474e+07 3.40383e+08 6.01011e+08 7.84369e+08
baseline sum_all_prod 20 2 48 256 400 5.47168e+08 1.2881e+09 8.49321e+07 4.40674e+08 5.80024e+08 7.37287e+08
baseline sum_all_prod 20 2 48 256 400 5.65908e+08 1.30836e+09 9.52828e+07 4.56809e+08 5.72637e+08 7.49626e+08
baseline sum_all_prod 20 2 48 256 400 5.53844e+08 1.31847e+09 7.39203e+07 3.73654e+08 6.03217e+08 7.97318e+08
baseline sum_all_prod 20 2 48 256 400 5.4924e+08 8.67387e+08 9.75196e+07 4.56232e+08 5.90445e+08 7.59161e+08
baseline sum_all_prod 20 2 48 256 400 5.47756e+08 1.30395e+09 8.99043e+07 4.43937e+08 5.7998e+08 7.47545e+08
baseline sum_all_prod 20 2 48 256 425 5.82064e+08 1.41176e+09 1.11835e+08 4.13748e+08 6.21715e+08 8.49435e+08
baseline sum_all_prod 20 2 48 256 425 5.80121e+08 1.42642e+09 1.04158e+08 4.97941e+08 6.50209e+08 8.46392e+08
baseline sum_all_prod 20 2 48 256 425 5.7261e+08 1.42339e+09 1.01619e+08 5.86053e+08 6.71644e+08 8.83653e+08
baseline sum_all_prod 20 2 48 256 425 5.79511e+08 1.41098e+09 8.20341e+07 4.39382e+08 6.35411e+08 8.56071e+08
baseline sum_all_prod 20 2 48 256 425 5.80382e+08 1.44628e+09 1.01559e+08 5.22339e+08 6.80609e+08 8.90957e+08
baseline sum_all_prod 20 2 48 256 425 5.71841e+08 1.41186e+09 9.33758e+07 5.73206e+08 6.58594e+08 8.58205e+08
baseline sum_all_prod 20 2 48 256 425 5.7975e+08 1.42459e+09 1.0933e+08 5.0892e+08 6.47923e+08 8.48964e+08
baseline sum_all_prod 20 2 48 256 425 5.84379e+08 1.4124e+09 1.06447e+08 3.77507e+08 6.22852e+08 8.43875e+08
baseline sum_all_prod 20 2 48 256 425 5.84078e+08 1.34125e+09 7.77362e+07 4.71501e+08 6.65405e+08 8.68738e+08
baseline sum_all_prod 20 2 48 256 425 5.7454e+08 9.16649e+08 9.24184e+07 4.95252e+08 6.6752e+08 8.52484e+08
baseline sum_all_prod 20 2 48 256 425 5.83112e+08 1.41486e+09 1.0328e+08 4.98786e+08 6.45811e+08 8.46873e+08
baseline sum_all_prod 20 2 48 256 425 5.60288e+08 1.41809e+09 8.04832e+07 4.66996e+08 7.07569e+08 9.18671e+08
baseline sum_all_prod 20 2 48 256 425 5.58809e+08 1.42987e+09 8.96822e+07 5.39423e+08 7.0549e+08 8.92273e+08
baseline sum_all_prod 20 2 48 256 425 5.79327e+08 1.41264e+09 1.06036e+08 5.1572e+08 6.4115e+08 8.39873e+08
baseline sum_all_prod 20 2 48 256 425 5.7722e+08 1.43803e+09 1.07858e+08 5.44543e+08 6.627e+08 8.29285e+08
baseline sum_all_prod 20 2 48 256 425 5.78713e+08 1.44557e+09 1.18744e+08 6.02661e+08 6.57003e+08 8.647e+08
baseline sum_all_prod 20 2 48 256 425 5.77624e+08 1.38431e+09 9.97871e+07 6.10649e+08 6.46601e+08 8.67496e+08
baseline sum_all_prod 20 2 48 256 425 5.70179e+08 1.42621e+09 9.18937e+07 4.44029e+08 6.76307e+08 8.68339e+08
baseline sum_all_prod 20 2 48 256 425 5.90578e+08 1.4265e+09 1.11758e+08 5.63635e+08 6.44917e+08 8.28571e+08
baseline sum_all_prod 20 2 48 256 425 5.701e+08 1.45741e+09 1.01768e+08 6.25414e+08 6.92526e+08 8.86932e+08
baseline sum_all_prod 20 2 48 256 450 6.18266e+08 1.50445e+09 1.32929e+08 6.425e+08 6.681e+08 8.70056e+08
baseline sum_all_prod 20 2 48 256 450 5.84085e+08 1.55746e+09 1.03554e+08 6.77796e+08 7.67947e+08 9.85735e+08
baseline sum_all_prod 20 2 48 256 450 5.89333e+08 1.5205e+09 9.52894e+07 5.71321e+08 7.7559e+08 9.80903e+08
baseline sum_all_prod 20 2 48 256 450 6.06006e+08 1.53911e+09 1.22302e+08 5.56349e+08 7.34428e+08 9.39228e+08
baseline sum_all_prod 20 2 48 256 450 5.93561e+08 1.53228e+09 1.25144e+08 6.38236e+08 7.44123e+08 9.50553e+08
baseline sum_all_prod 20 2 48 256 450 5.85362e+08 1.52916e+09 9.21289e+07 5.62787e+08 7.94502e+08 1.02003e+09
baseline sum_all_prod 20 2 48 256 450 5.94465e+08 1.50949e+09 1.1421e+08 5.78373e+08 7.3321e+08 9.43935e+08
baseline sum_all_prod 20 2 48 256 450 5.96772e+08 1.52854e+09 1.13474e+08 5.85116e+08 7.38617e+08 9.52779e+08
baseline sum_all_prod 20 2 48 256 450 6.16829e+08 1.55618e+09 1.3725e+08 5.92965e+08 7.18625e+08 9.20586e+08
baseline sum_all_prod 20 2 48 256 450 5.91587e+08 1.51944e+09 1.06583e+08 4.97315e+08 7.4923e+08 9.75108e+08
baseline sum_all_prod 20 2 48 256 450 6.00235e+08 1.56432e+09 1.16911e+08 6.58546e+08 7.54538e+08 9.5386e+08
baseline sum_all_prod 20 2 48 256 450 6.03862e+08 1.53929e+09 1.2701e+08 5.51779e+08 7.32878e+08 9.32531e+08
baseline sum_all_prod 20 2 48 256 450 6.12184e+08 1.54255e+09 1.23777e+08 5.49831e+08 7.24662e+08 9.23454e+08
baseline sum_all_prod 20 2 48 256 450 5.87458e+08 1.56839e+09 1.0976e+08 7.08946e+08 7.69333e+08 9.73589e+08
baseline sum_all_prod 20 2 48 256 450 5.96383e+08 1.55953e+09 1.24747e+08 5.89809e+08 7.47713e+08 9.63946e+08
baseline sum_all_prod 20 2 48 256 450 5.96983e+08 1.53844e+09 1.21021e+08 6.37089e+08 7.3605e+08 9.70361e+08
baseline sum_all_prod 20 2 48 256 450 6.01739e+08 1.55665e+09 1.20254e+08 6.77344e+08 7.45783e+08 9.60681e+08
baseline sum_all_prod 20 2 48 256 450 6.10329e+08 1.54095e+09 1.17732e+08 5.69195e+08 7.18407e+08 9.20032e+08
baseline sum_all_prod 20 2 48 256 450 6.03305e+08 1.55935e+09 1.11149e+08 6.26094e+08 7.37693e+08 9.75752e+08
baseline sum_all_prod 20 2 48 256 450 6.05996e+08 1.55523e+09 1.30169e+08 6.27896e+08 7.2703e+08 9.65018e+08
baseline sum_all_prod 20 2 48 256 475 6.09881e+08 1.67367e+09 1.11736e+08 7.04884e+08 8.66573e+08 1.10956e+09
baseline sum_all_prod 20 2 48 256 475 6.00837e+08 1.66672e+09 1.13247e+08 7.88512e+08 8.88387e+08 1.11493e+09
baseline sum_all_prod 20 2 48 256 475 6.41976e+08 1.65144e+09 1.45789e+08 6.23392e+08 7.80705e+08 1.00997e+09
baseline sum_all_prod 20 2 48 256 475 6.28145e+08 1.64508e+09 1.2673e+08 6.44704e+08 7.99995e+08 1.0643e+09
baseline sum_all_prod 20 2 48 256 475 6.41028e+08 1.66556e+09 1.66475e+08 6.90176e+08 7.73077e+08 9.87885e+08
baseline sum_all_prod 20 2 48 256 475 6.30616e+08 1.69741e+09 1.36238e+08 6.47414e+08 8.18814e+08 1.07456e+09
baseline sum_all_prod 20 2 48 256 475 6.15803e+08 1.69005e+09 1.1126e+08 6.35207e+08 8.59897e+08 1.08131e+09
baseline sum_all_prod 20 2 48 256 475 6.12461e+08 1.67246e+09 1.22459e+08 6.83257e+08 8.49701e+08 1.08036e+09
baseline sum_all_prod 20 2 48 256 475 6.0691e+08 1.68946e+09 1.15404e+08 6.81825e+08 8.88388e+08 1.11924e+09
baseline sum_all_prod 20 2 48 256 475 6.24578e+08 1.66598e+09 1.19772e+08 7.73286e+08 8.40365e+08 1.07066e+09
baseline sum_all_prod 20 2 48 256 475 6.42227e+08 1.63118e+09 1.42675e+08 6.10312e+08 7.62407e+08 1.0296e+09
baseline sum_all_prod 20 2 48 256 475 6.1484e+08 1.68142e+09 1.06225e+08 6.19457e+08 8.69356e+08 1.10329e+09
baseline sum_all_prod 20 2 48 256 475 6.32707e+08 1.66186e+09 1.37163e+08 6.56597e+08 7.89107e+08 1.0006e+09
baseline sum_all_prod 20 2 48 256 475 6.06898e+08 1.70742e+09 1.36747e+08 7.17257e+08 8.56661e+08 1.06594e+09
baseline sum_all_prod 20 2 48 256 475 6.02934e+08 1.71466e+09 1.12647e+08 7.6077e+08 9.05876e+08 1.11617e+09
baseline sum_all_prod 20 2 48 256 475 6.28791e+08 1.66961e+09 1.27049e+08 6.32782e+08 8.27288e+08 1.02508e+09
baseline sum_all_prod 20 2 48 256 475 6.28629e+08 1.61875e+09 1.24118e+08 6.92547e+08 8.04952e+08 1.05348e+09
baseline sum_all_prod 20 2 48 256 475 6.05722e+08 1.63602e+09 9.49434e+07 6.55177e+08 8.81435e+08 1.10303e+09
baseline sum_all_prod 20 2 48 256 475 6.47398e+08 1.67398e+09 1.42144e+08 4.50159e+08 8.05917e+08 1.07727e+09
baseline sum_all_prod 20 2 48 256 475 6.2431e+08 1.65799e+09 1.18518e+08 5.72821e+08 8.20102e+08 1.03035e+09
baseline sum_all_prod 20 2 48 256 500 1.27969e+07 1.82897e+08 5.17472e+06 4.5751e+07 1.01268e+09 1.03957e+09
baseline sum_all_prod 20 2 48 256 500 1.34082e+07 1.83465e+08 1.09469e+07 5.13892e+07 1.01232e+09 1.04176e+09
baseline sum_all_prod 20 2 48 256 500 1.27738e+07 2.04095e+08 8.34903e+06 5.32754e+07 1.0158e+09 1.04277e+09
baseline sum_all_prod 20 2 48 256 500 1.88995e+07 1.99954e+08 2.72831e+06 1.28705e+07 9.95925e+08 1.03205e+09
baseline sum_all_prod 20 2 48 256 500 1.35962e+07 1.78547e+08 1.15651e+07 5.90924e+07 1.01108e+09 1.04245e+09
baseline sum_all_prod 20 2 48 256 500 1.31945e+07 1.77193e+08 1.11499e+07 5.17702e+07 1.0094e+09 1.04123e+09
baseline sum_all_prod 20 2 48 256 500 1.12927e+07 1.64551e+08 7.07093e+06 5.39431e+07 1.01174e+09 1.03774e+09
baseline sum_all_prod 20 2 48 256 500 1.03213e+07 1.49087e+08 6.31483e+06 4.528e+07 1.01993e+09 1.0476e+09
baseline sum_all_prod 20 2 48 256 500 1.25837e+07 1.68261e+08 7.48757e+06 6.30343e+07 1.00973e+09 1.03871e+09
baseline sum_all_prod 20 2 48 256 500 1.82598e+07 1.88084e+08 1.00991e+07 3.72329e+07 1.00074e+09 1.03489e+09
baseline sum_all_prod 20 2 48 256 500 1.11647e+07 1.77474e+08 9.94475e+06 5.44533e+07 1.01133e+09 1.04006e+09
baseline sum_all_prod 20 2 48 256 500 1.43832e+07 1.79955e+08 6.77599e+06 5.45131e+07 1.00566e+09 1.03601e+09
baseline sum_all_prod 20 2 48 256 500 1.4917e+07 1.6808e+08 1.05047e+07 5.25391e+07 1.00782e+09 1.03918e+09
baseline sum_all_prod 20 2 48 256 500 1.72571e+07 1.88725e+08 9.04367e+06 5.50757e+07 1.00328e+09 1.03965e+09
baseline sum_all_prod 20 2 48 256 500 1.69669e+07 1.81901e+08 7.46838e+06 5.44027e+07 1.00754e+09 1.03802e+09
baseline sum_all_prod 20 2 48 256 500 1.29793e+07 1.86187e+08 6.34452e+06 5.1193e+07 1.00915e+09 1.03661e+09
baseline sum_all_prod 20 2 48 256 500 1.50717e+07 1.84181e+08 7.0421e+06 5.08126e+07 1.00581e+09 1.03934e+09
baseline sum_all_prod 20 2 48 256 500 1.30528e+07 1.75725e+08 8.98839e+06 5.46969e+07 1.01219e+09 1.03983e+09
baseline sum_all_prod 20 2 48 256 500 1.40026e+07 1.73249e+08 1.18135e+07 6.05797e+07 1.00643e+09 1.03479e+09
baseline sum_all_prod 20 2 48 256 500 1.3902e+07 1.79154e+08 6.50714e+06 5.78163e+07 1.00899e+09 1.04032e+09
baseline sum_all_prod 20 2 24 512 25 1.77078e+06 2.89093e+06 85017.2 4.95912e+06 110315 212238
baseline sum_all_prod 20 2 24 512 25 1.87966e+06 2.8927e+06 55559.4 5.0838e+06 131188 343290
baseline sum_all_prod 20 2 24 512 25 1.81784e+06 3.17934e+06 115999 4.87836e+06 109883 322312
baseline sum_all_prod 20 2 24 512 25 1.81082e+06 2.93022e+06 112442 4.96356e+06 135593 307071
baseline sum_all_prod 20 2 24 512 25 1.97106e+06 3.49507e+06 61594 4.90851e+06 107272 276292
baseline sum_all_prod 20 2 24 512 25 1.77327e+06 2.75022e+06 46553.4 4.75613e+06 154646 504278
baseline sum_all_prod 20 2 24 512 25 1.98275e+06 3.38467e+06 98951.6 5.07772e+06 113208 320391
baseline sum_all_prod 20 2 24 512 25 1.82508e+06 3.20609e+06 61090.1 4.71922e+06 113752 242168
baseline sum_all_prod 20 2 24 512 25 2.00075e+06 3.1802e+06 90545.5 5.13749e+06 128058 359611
baseline sum_all_prod 20 2 24 512 25 1.82533e+06 2.79482e+06 65222.3 4.80267e+06 121620 239935
baseline sum_all_prod 20 2 24 512 25 1.82248e+06 2.80119e+06 133541 5.04982e+06 148404 420894
baseline sum_all_prod 20 2 24 512 25 1.78079e+06 2.83769e+06 90326 4.83302e+06 141222 539346
baseline sum_all_prod 20 2 24 512 25 1.96049e+06 3.33066e+06 117829 5.02378e+06 116952 336665
baseline sum_all_prod 20 2 24 512 25 1.98758e+06 3.12695e+06 66309.4 4.97173e+06 133271 364503
baseline sum_all_prod 20 2 24 512 25 2.12611e+06 3.71232e+06 159059 5.26322e+06 109789 357740
baseline sum_all_prod 20 2 24 512 25 1.73304e+06 3.0423e+06 80097 4.82516e+06 134781 320551
baseline sum_all_prod 20 2 24 512 25 1.99814e+06 3.07599e+06 129548 5.25806e+06 154067 378030
baseline sum_all_prod 20 2 24 512 25 1.77011e+06 2.74659e+06 115570 4.91378e+06 165077 441261
baseline sum_all_prod 20 2 24 512 25 1.76155e+06 2.86747e+06 120579 4.93779e+06 125037 255913
baseline sum_all_prod 20 2 24 512 25 2.01235e+06 3.47199e+06 85509 5.20643e+06 154286 447429
baseline sum_all_prod 20 2 24 512 50 4.61053e+06 8.3905e+06 462651 6.72734e+06 1.78646e+06 3.80836e+06
baseline sum_all_prod 20 2 24 512 50 4.57342e+06 8.28765e+06 239973 6.6299e+06 1.87237e+06 4.07285e+06
baseline sum_all_prod 20 2 24 512 50 4.54585e+06 8.08648e+06 868310 7.72899e+06 1.7257e+06 4.08711e+06
baseline sum_all_prod 20 2 24 512 50 4.56795e+06 7.84892e+06 456994 6.8183e+06 1.89547e+06 3.98651e+06
baseline sum_all_prod 20 2 24 512 50 4.60318e+06 8.40341e+06 491075 6.98302e+06 1.86373e+06 3.99081e+06
baseline sum_all_prod 20 2 24 512 50 4.29841e+06 8.20225e+06 212147 6.49485e+06 1.92464e+06 3.74929e+06
baseline sum_all_prod 20 2 24 512 50 4.55449e+06 8.48184e+06 388459 6.81459e+06 1.88705e+06 4.21208e+06
baseline sum_all_prod 20 2 24 512 50 4.50715e+06 8.33783e+06 427708 7.12824e+06 1.82492e+06 3.83537e+06
baseline sum_all_prod 20 2 24 512 50 4.57972e+06 8.4459e+06 557006 7.05044e+06 1.77632e+06 3.76939e+06
baseline sum_all_prod 20 2 24 512 50 4.38629e+06 7.75251e+06 433111 6.99462e+06 1.73982e+06 3.8074e+06
baseline sum_all_prod 20 2 24 512 50 4.47226e+06 7.85572e+06 569462 7.4683e+06 1.79651e+06 3.69643e+06
baseline sum_all_prod 20 2 24 512 50 4.47741e+06 7.92307e+06 408812 6.87392e+06 1.84268e+06 4.00917e+06
baseline sum_all_prod 20 2 24 512 50 4.4565e+06 8.16744e+06 383604 6.95205e+06 1.79744e+06 3.95526e+06
baseline sum_all_prod 20 2 24 512 50 4.47376e+06 8.51177e+06 370171 6.78982e+06 1.84367e+06 3.82711e+06
